,best_epoch,best_test_loss,datasetname,model,n_normflows,percent,test_error_rate,test_measures
338,225.0,3.7981193592,energy,planarflow,3,1.0,2.71695423126,best_val_loss
339,282.0,684.791778069,energy,planarflow,4,1.0,10.1213779449,best_val_loss
340,212.0,3.63010193466,energy,planarflow,8,1.0,2.82416319847,best_val_loss
341,0.0,inf,energy,planarflow,20,1.0,inf,best_val_loss
342,118.0,0.166859403833,energy,baselinedet,1,0.25,2.91727900505,best_val_loss
343,213.0,0.140125621449,energy,baselinedet,2,0.25,3.03175544739,best_val_loss
344,141.0,0.383378090797,energy,baselinedet,3,0.25,3.68185973167,best_val_loss
345,104.0,0.353480054187,energy,baselinedet,4,0.25,3.84747767448,best_val_loss
346,37.0,0.523396677785,energy,baselinedet,8,0.25,4.06888723373,best_val_loss
347,64.0,0.965153087269,energy,baselinedet,20,0.25,6.07519006729,best_val_loss
348,36.0,0.318449788279,energy,baselinedet,1,0.5,3.18195796013,best_val_loss
349,14.0,0.61750466483,energy,baselinedet,2,0.5,4.14702367783,best_val_loss
350,74.0,0.164326667786,energy,baselinedet,3,0.5,2.66710758209,best_val_loss
351,121.0,0.162006316247,energy,baselinedet,4,0.5,2.95037174225,best_val_loss
352,133.0,0.144263193205,energy,baselinedet,8,0.5,2.78086733818,best_val_loss
353,31.0,0.459485437963,energy,baselinedet,20,0.5,3.81321835518,best_val_loss
354,18.0,0.226147787912,energy,baselinedet,1,1.0,2.8611676693,best_val_loss
355,43.0,0.341245329225,energy,baselinedet,2,1.0,3.45526266098,best_val_loss
356,56.0,0.297385104291,energy,baselinedet,3,1.0,3.35647559166,best_val_loss
357,114.0,-0.0569435528346,energy,baselinedet,4,1.0,2.01318454742,best_val_loss
358,22.0,0.325088872538,energy,baselinedet,8,1.0,3.47672867775,best_val_loss
359,162.0,-0.317991875983,energy,baselinedet,20,1.0,1.65343654156,best_val_loss
360,1.0,124.244680935,energy,radialflow,1,0.25,133.440567017,best_val_loss
361,88.0,13477.4373079,energy,radialflow,2,0.25,73.2933883667,best_val_loss
362,171.0,3119.05072256,energy,radialflow,3,0.25,26.8883285522,best_val_loss
363,5.0,170.110774267,energy,radialflow,4,0.25,31.1259918213,best_val_loss
364,303.0,2.18108468536,energy,radialflow,8,0.25,3.37883543968,best_val_loss
365,0.0,inf,energy,radialflow,20,0.25,inf,best_val_loss
366,1.0,inf,energy,radialflow,1,0.5,102.812797546,best_val_loss
367,12.0,559.147166811,energy,radialflow,2,0.5,57.1848449707,best_val_loss
368,21.0,11.8964299752,energy,radialflow,3,0.5,25.1848182678,best_val_loss
369,17.0,34008.8190062,energy,radialflow,4,0.5,28.846698761,best_val_loss
370,131.0,2.37009813067,energy,radialflow,8,0.5,2.59608054161,best_val_loss
371,0.0,inf,energy,radialflow,20,0.5,inf,best_val_loss
372,1.0,16437.9419101,energy,radialflow,1,1.0,54.7576026917,best_val_loss
373,25.0,36832.264927,energy,radialflow,2,1.0,25.9787750244,best_val_loss
374,4.0,34.7788387324,energy,radialflow,3,1.0,45.3130607605,best_val_loss
375,25.0,3619351.3831,energy,radialflow,4,1.0,56.1839790344,best_val_loss
376,81.0,2.2343408266,energy,radialflow,8,1.0,2.57411241531,best_val_loss
377,0.0,inf,energy,radialflow,20,1.0,inf,best_val_loss
378,16.0,6.30197746253,powerplant,mixture,1,0.25,11.1899700165,best_val_loss
379,363.0,5.7882012713,powerplant,mixture,2,0.25,10.7533512115,best_val_loss
380,403.0,6.07027930376,powerplant,mixture,3,0.25,11.3296175003,best_val_loss
381,13.0,7.65020975175,powerplant,mixture,4,0.25,12.7998418808,best_val_loss
382,281.0,5.60307670761,powerplant,mixture,8,0.25,8.42627811432,best_val_loss
383,308.0,9.1904615763,powerplant,mixture,20,0.25,8.54627132416,best_val_loss
384,199.0,29.5402523348,powerplant,mixture,1,0.5,11.8674564362,best_val_loss
385,150.0,504.233033375,powerplant,mixture,2,0.5,8.70062065125,best_val_loss
386,395.0,7.29308635588,powerplant,mixture,3,0.5,11.4202442169,best_val_loss
387,4.0,8.77717104028,powerplant,mixture,4,0.5,11.4374656677,best_val_loss
388,409.0,1665.81919512,powerplant,mixture,8,0.5,11.487862587,best_val_loss
389,9.0,9.6753728183,powerplant,mixture,20,0.5,18.2974452972,best_val_loss
390,4.0,7.05392293422,powerplant,mixture,1,1.0,8.9335899353,best_val_loss
391,47.0,1665.40793475,powerplant,mixture,2,1.0,67.9636611938,best_val_loss
392,8.0,10.9767130151,powerplant,mixture,3,1.0,12.9688749313,best_val_loss
393,93.0,117.182874339,powerplant,mixture,4,1.0,35.2800369263,best_val_loss
394,4.0,9.52791711056,powerplant,mixture,8,1.0,11.3452453613,best_val_loss
395,16.0,46.2010810557,powerplant,mixture,20,1.0,40.6042060852,best_val_loss
396,10.0,4.93596831733,powerplant,baseline,1,0.25,8.93618583679,best_val_loss
397,7.0,6.16219840852,powerplant,baseline,2,0.25,8.71547222137,best_val_loss
398,271.0,5.87650260008,powerplant,baseline,3,0.25,11.3023042679,best_val_loss
399,10.0,5.4269220398,powerplant,baseline,4,0.25,8.84716129303,best_val_loss
400,260.0,3.80185622133,powerplant,baseline,8,0.25,8.53015708923,best_val_loss
401,202.0,3.72535930382,powerplant,baseline,20,0.25,8.43894767761,best_val_loss
402,202.0,6.87296970411,powerplant,baseline,1,0.5,11.4017066956,best_val_loss
403,188.0,9.80709676234,powerplant,baseline,2,0.5,8.60036277771,best_val_loss
404,196.0,6.05683808043,powerplant,baseline,3,0.5,11.3128538132,best_val_loss
405,8.0,5.18560988726,powerplant,baseline,4,0.5,8.79900836945,best_val_loss
406,204.0,7.00442106273,powerplant,baseline,8,0.5,11.3634710312,best_val_loss
407,8.0,4.92733793348,powerplant,baseline,20,0.5,8.51086521149,best_val_loss
408,4.0,6.84782895972,powerplant,baseline,1,1.0,9.50069236755,best_val_loss
409,4.0,2020.80301194,powerplant,baseline,2,1.0,16.9626140594,best_val_loss
410,4.0,10.5541943717,powerplant,baseline,3,1.0,8.74826049805,best_val_loss
411,3.0,176.071650809,powerplant,baseline,4,1.0,8.83031749725,best_val_loss
412,2.0,5.44337213052,powerplant,baseline,8,1.0,9.16445541382,best_val_loss
413,5.0,27.2666181447,powerplant,baseline,20,1.0,8.64043045044,best_val_loss
414,33.0,4.64927898156,powerplant,planarflowdet,1,0.25,9.00153255463,best_val_loss
415,376.0,3.50945866345,powerplant,planarflowdet,2,0.25,8.41979885101,best_val_loss
416,406.0,3.85735796985,powerplant,planarflowdet,3,0.25,8.46502685547,best_val_loss
417,52.0,6.18367678843,powerplant,planarflowdet,4,0.25,11.5276603699,best_val_loss
418,212.0,15.9093383662,powerplant,planarflowdet,8,0.25,15.1912031174,best_val_loss
419,498.0,4.80451096362,powerplant,planarflowdet,20,0.25,8.56172561646,best_val_loss
420,189.0,412.710148189,powerplant,planarflowdet,1,0.5,8.33576011658,best_val_loss
421,401.0,3.57857482336,powerplant,planarflowdet,2,0.5,8.46637535095,best_val_loss
422,344.0,4.10224798157,powerplant,planarflowdet,3,0.5,8.5397567749,best_val_loss
423,328.0,3.65367899768,powerplant,planarflowdet,4,0.5,8.50733184814,best_val_loss
424,272.0,4.54715887407,powerplant,planarflowdet,8,0.5,8.4162273407,best_val_loss
425,9.0,25.8373684141,powerplant,planarflowdet,20,0.5,1338.07141113,best_val_loss
426,13.0,6.52545083105,powerplant,planarflowdet,1,1.0,8.53640842438,best_val_loss
427,34.0,789.139161687,powerplant,planarflowdet,2,1.0,209.526672363,best_val_loss
428,17.0,18.2430620184,powerplant,planarflowdet,3,1.0,8.58039951324,best_val_loss
429,9.0,93.9646539479,powerplant,planarflowdet,4,1.0,9.69666290283,best_val_loss
430,21.0,10.6855290173,powerplant,planarflowdet,8,1.0,14.5507507324,best_val_loss
431,20.0,21.7323882004,powerplant,planarflowdet,20,1.0,18.8659496307,best_val_loss
432,37.0,4.22556769711,powerplant,radialflowdet,1,0.25,8.49450206757,best_val_loss
433,362.0,3.49252513858,powerplant,radialflowdet,2,0.25,8.38272762299,best_val_loss
434,373.0,3.66997863706,powerplant,radialflowdet,3,0.25,8.34143447876,best_val_loss
435,72.0,4.48025713595,powerplant,radialflowdet,4,0.25,8.57905101776,best_val_loss
436,254.0,3.49251260628,powerplant,radialflowdet,8,0.25,8.41250514984,best_val_loss
437,0.0,inf,powerplant,radialflowdet,20,0.25,inf,best_val_loss
438,241.0,4.20455967695,powerplant,radialflowdet,1,0.5,8.39774703979,best_val_loss
439,209.0,3.54928942833,powerplant,radialflowdet,2,0.5,8.34691524506,best_val_loss
440,279.0,3.7280912489,powerplant,radialflowdet,3,0.5,8.42219638824,best_val_loss
441,271.0,3.52071119924,powerplant,radialflowdet,4,0.5,8.36879825592,best_val_loss
442,5.0,117.505923408,powerplant,radialflowdet,8,0.5,8.51035690308,best_val_loss
443,0.0,inf,powerplant,radialflowdet,20,0.5,inf,best_val_loss
444,7.0,4.64384838331,powerplant,radialflowdet,1,1.0,8.79266357422,best_val_loss
445,52.0,1988.33185344,powerplant,radialflowdet,2,1.0,8.75491523743,best_val_loss
446,5.0,10.287333617,powerplant,radialflowdet,3,1.0,9.03109836578,best_val_loss
447,4.0,207.086534713,powerplant,radialflowdet,4,1.0,9.02669239044,best_val_loss
448,10.0,5.11979906487,powerplant,radialflowdet,8,1.0,8.62367630005,best_val_loss
449,0.0,inf,powerplant,radialflowdet,20,1.0,inf,best_val_loss
450,17.0,6.34079122992,powerplant,planarflow,1,0.25,9.42988967896,best_val_loss
451,377.0,5.7857109875,powerplant,planarflow,2,0.25,11.2388315201,best_val_loss
452,323.0,6.36537264482,powerplant,planarflow,3,0.25,11.3115186691,best_val_loss
453,37.0,7.65409253159,powerplant,planarflow,4,0.25,9.63499069214,best_val_loss
454,494.0,3.82151658906,powerplant,planarflow,8,0.25,8.49847793579,best_val_loss
455,0.0,inf,powerplant,planarflow,20,0.25,inf,best_val_loss
456,281.0,7.09563973007,powerplant,planarflow,1,0.5,11.4535312653,best_val_loss
457,222.0,10.2829610253,powerplant,planarflow,2,0.5,8.40553665161,best_val_loss
458,237.0,6.12816642992,powerplant,planarflow,3,0.5,11.4107017517,best_val_loss
459,241.0,10.9053637466,powerplant,planarflow,4,0.5,8.48842906952,best_val_loss
460,283.0,9.9190585815,powerplant,planarflow,8,0.5,11.3368062973,best_val_loss
461,0.0,inf,powerplant,planarflow,20,0.5,inf,best_val_loss
462,2.0,9.92954923018,powerplant,planarflow,1,1.0,13.1694602966,best_val_loss
463,3.0,2821.75114902,powerplant,planarflow,2,1.0,21.0911426544,best_val_loss
464,10.0,23.2076435149,powerplant,planarflow,3,1.0,9.86669158936,best_val_loss
465,21.0,629.538219615,powerplant,planarflow,4,1.0,35.3958969116,best_val_loss
466,19.0,28.4824320794,powerplant,planarflow,8,1.0,13.5853996277,best_val_loss
467,0.0,inf,powerplant,planarflow,20,1.0,inf,best_val_loss
468,97.0,3.48254279732,powerplant,baselinedet,1,0.25,8.54378795624,best_val_loss
469,97.0,3.46736117914,powerplant,baselinedet,2,0.25,8.39424037933,best_val_loss
470,106.0,3.48238335333,powerplant,baselinedet,3,0.25,8.35512447357,best_val_loss
471,89.0,3.46973829758,powerplant,baselinedet,4,0.25,8.40361785889,best_val_loss
472,89.0,3.48470485771,powerplant,baselinedet,8,0.25,8.38484287262,best_val_loss
473,89.0,3.4692199133,powerplant,baselinedet,20,0.25,8.37483882904,best_val_loss
474,98.0,3.46247607065,powerplant,baselinedet,1,0.5,8.40870380402,best_val_loss
475,53.0,3.48305812027,powerplant,baselinedet,2,0.5,8.43432235718,best_val_loss
476,50.0,3.4819371653,powerplant,baselinedet,3,0.5,8.50128364563,best_val_loss
477,66.0,3.47082736375,powerplant,baselinedet,4,0.5,8.33124351501,best_val_loss
478,66.0,3.47631019584,powerplant,baselinedet,8,0.5,8.31998920441,best_val_loss
479,4.0,3.70665470709,powerplant,baselinedet,20,0.5,8.5172328949,best_val_loss
480,11.0,3.77658096999,powerplant,baselinedet,1,1.0,8.67870426178,best_val_loss
481,11.0,3.7381557357,powerplant,baselinedet,2,1.0,8.55319213867,best_val_loss
482,3.0,3.69232311667,powerplant,baselinedet,3,1.0,8.46811103821,best_val_loss
483,3.0,3.72938733714,powerplant,baselinedet,4,1.0,8.65278148651,best_val_loss
484,1.0,3.70157801071,powerplant,baselinedet,8,1.0,8.45355892181,best_val_loss
485,2.0,3.71798594444,powerplant,baselinedet,20,1.0,8.66903686523,best_val_loss
486,1.0,51779.3512693,powerplant,radialflow,1,0.25,50.563785553,best_val_loss
487,48.0,114.916564926,powerplant,radialflow,2,0.25,11.9972829819,best_val_loss
488,0.0,inf,powerplant,radialflow,3,0.25,inf,best_val_loss
489,1.0,22.7483193558,powerplant,radialflow,4,0.25,11.9502363205,best_val_loss
490,175.0,3.72645559442,powerplant,radialflow,8,0.25,8.37866973877,best_val_loss
491,0.0,inf,powerplant,radialflow,20,0.25,inf,best_val_loss
492,1.0,3181.11481278,powerplant,radialflow,1,0.5,22.4997215271,best_val_loss
493,1.0,506.908833659,powerplant,radialflow,2,0.5,20.7002849579,best_val_loss
494,30.0,730.01335276,powerplant,radialflow,3,0.5,14.4810094833,best_val_loss
495,13.0,349.791579772,powerplant,radialflow,4,0.5,17.0029201508,best_val_loss
496,2.0,49.4302949617,powerplant,radialflow,8,0.5,11.5741853714,best_val_loss
497,0.0,inf,powerplant,radialflow,20,0.5,inf,best_val_loss
498,0.0,inf,powerplant,radialflow,1,1.0,inf,best_val_loss
499,1.0,1776.65547052,powerplant,radialflow,2,1.0,10.8317813873,best_val_loss
500,0.0,inf,powerplant,radialflow,3,1.0,inf,best_val_loss
501,1.0,8982.42866542,powerplant,radialflow,4,1.0,14.3907871246,best_val_loss
502,8.0,4.50313343447,powerplant,radialflow,8,1.0,8.7298412323,best_val_loss
503,0.0,inf,powerplant,radialflow,20,1.0,inf,best_val_loss
504,150.0,12.1288965737,kin8nm,mixture,1,0.25,0.270806610584,best_val_loss
505,602.0,12.1447925102,kin8nm,mixture,2,0.25,0.169248402119,best_val_loss
506,7.0,3.43100943216,kin8nm,mixture,3,0.25,0.495470613241,best_val_loss
507,32.0,6.07534492307,kin8nm,mixture,4,0.25,0.444036066532,best_val_loss
508,21.0,2.75935631729,kin8nm,mixture,8,0.25,0.359623789787,best_val_loss
509,14.0,8.1568928044,kin8nm,mixture,20,0.25,0.447846472263,best_val_loss
510,8.0,11.5081535525,kin8nm,mixture,1,0.5,0.211644619703,best_val_loss
511,116.0,97.8306639136,kin8nm,mixture,2,0.5,0.134883701801,best_val_loss
512,49.0,60.2868804932,kin8nm,mixture,3,0.5,0.148315548897,best_val_loss
513,14.0,28.2873716773,kin8nm,mixture,4,0.5,1.37384176254,best_val_loss
514,57.0,7.57838313405,kin8nm,mixture,8,0.5,0.155266165733,best_val_loss
515,13.0,3.51991588313,kin8nm,mixture,20,0.5,0.698231101036,best_val_loss
516,3.0,3.92288059142,kin8nm,mixture,1,1.0,0.370412796736,best_val_loss
517,23.0,28046.2764035,kin8nm,mixture,2,1.0,1.91156554222,best_val_loss
518,17.0,9.88485673114,kin8nm,mixture,3,1.0,2.0227329731,best_val_loss
519,66.0,135961.478963,kin8nm,mixture,4,1.0,9.08615112305,best_val_loss
520,6.0,9.81319014386,kin8nm,mixture,8,1.0,0.730907380581,best_val_loss
521,,,kin8nm,mixture,20,1.0,,best_val_loss
522,961.0,1.68424057379,kin8nm,baseline,1,0.25,0.285927385092,best_val_loss
523,614.0,1.45982688346,kin8nm,baseline,2,0.25,0.145225062966,best_val_loss
524,22.0,2.32954250429,kin8nm,baseline,3,0.25,0.269085288048,best_val_loss
525,16.0,2.44302107648,kin8nm,baseline,4,0.25,0.234380021691,best_val_loss
526,26.0,2.48419889124,kin8nm,baseline,8,0.25,0.239822268486,best_val_loss
527,20.0,2.76047281405,kin8nm,baseline,20,0.25,0.235551059246,best_val_loss
528,3.0,25.8615487448,kin8nm,baseline,1,0.5,0.330430269241,best_val_loss
529,52.0,83.0059664843,kin8nm,baseline,2,0.5,0.126234725118,best_val_loss
530,64.0,82.8527075046,kin8nm,baseline,3,0.5,0.129555493593,best_val_loss
531,6.0,15.8271587093,kin8nm,baseline,4,0.5,0.235959738493,best_val_loss
532,9.0,4.20191620617,kin8nm,baseline,8,0.5,0.209206029773,best_val_loss
533,7.0,2.97461376655,kin8nm,baseline,20,0.5,0.285959333181,best_val_loss
534,5.0,3.29379019388,kin8nm,baseline,1,1.0,0.26009708643,best_val_loss
535,36.0,30214.3395764,kin8nm,baseline,2,1.0,1.18324422836,best_val_loss
536,4.0,5.93131401248,kin8nm,baseline,3,1.0,0.247325256467,best_val_loss
537,3.0,241951.216615,kin8nm,baseline,4,1.0,1.33306884766,best_val_loss
538,8.0,6.4312167284,kin8nm,baseline,8,1.0,0.191178917885,best_val_loss
539,,,kin8nm,baseline,20,1.0,,best_val_loss
540,156.0,6.33657583841,kin8nm,planarflowdet,1,0.25,0.14924697578,best_val_loss
541,89.0,1.42877628978,kin8nm,planarflowdet,2,0.25,0.1324544698,best_val_loss
542,46.0,2.61276066478,kin8nm,planarflowdet,3,0.25,0.259910225868,best_val_loss
543,72.0,5.04143840511,kin8nm,planarflowdet,4,0.25,0.435364544392,best_val_loss
544,96.0,8.74381192835,kin8nm,planarflowdet,8,0.25,0.190636709332,best_val_loss
545,94.0,2.97318993545,kin8nm,planarflowdet,20,0.25,0.370116591454,best_val_loss
546,4.0,17.2084188322,kin8nm,planarflowdet,1,0.5,0.33931401372,best_val_loss
547,65.0,10.2300077113,kin8nm,planarflowdet,2,0.5,0.142758205533,best_val_loss
548,113.0,6.56238150248,kin8nm,planarflowdet,3,0.5,0.152798548341,best_val_loss
549,31.0,14.919704828,kin8nm,planarflowdet,4,0.5,0.341765254736,best_val_loss
550,39.0,3.79125217345,kin8nm,planarflowdet,8,0.5,0.294655650854,best_val_loss
551,43.0,8.47742175591,kin8nm,planarflowdet,20,0.5,0.331543475389,best_val_loss
552,15.0,4.25741071003,kin8nm,planarflowdet,1,1.0,0.392468363047,best_val_loss
553,4.0,30700.4916671,kin8nm,planarflowdet,2,1.0,0.591855943203,best_val_loss
554,8.0,7.32748532179,kin8nm,planarflowdet,3,1.0,0.479904979467,best_val_loss
555,21.0,238293.071866,kin8nm,planarflowdet,4,1.0,3.53140187263,best_val_loss
556,16.0,9.19219702744,kin8nm,planarflowdet,8,1.0,0.923678636551,best_val_loss
557,,,kin8nm,planarflowdet,20,1.0,,best_val_loss
558,135.0,6.41113069116,kin8nm,radialflowdet,1,0.25,0.101933427155,best_val_loss
559,48.0,1.9376768903,kin8nm,radialflowdet,2,0.25,0.10720641166,best_val_loss
560,28.0,1.65251010802,kin8nm,radialflowdet,3,0.25,0.18262322247,best_val_loss
561,4.0,4.61125465951,kin8nm,radialflowdet,4,0.25,0.197091326118,best_val_loss
562,35.0,1.34598016506,kin8nm,radialflowdet,8,0.25,0.16595493257,best_val_loss
563,0.0,inf,kin8nm,radialflowdet,20,0.25,inf,best_val_loss
564,4.0,31.4628775992,kin8nm,radialflowdet,1,0.5,0.185927167535,best_val_loss
565,34.0,138.56667875,kin8nm,radialflowdet,2,0.5,0.112989895046,best_val_loss
566,40.0,118.848475535,kin8nm,radialflowdet,3,0.5,0.105871208012,best_val_loss
567,8.0,27.1458223669,kin8nm,radialflowdet,4,0.5,0.163269340992,best_val_loss
568,5.0,5.07728524557,kin8nm,radialflowdet,8,0.5,0.218376278877,best_val_loss
569,0.0,inf,kin8nm,radialflowdet,20,0.5,inf,best_val_loss
570,11.0,2.01682218226,kin8nm,radialflowdet,1,1.0,0.217111259699,best_val_loss
571,21.0,32910.609944,kin8nm,radialflowdet,2,1.0,0.290068179369,best_val_loss
572,4.0,5.50431168719,kin8nm,radialflowdet,3,1.0,0.19877037406,best_val_loss
573,5.0,178898.500064,kin8nm,radialflowdet,4,1.0,0.179313033819,best_val_loss
574,0.0,inf,kin8nm,radialflowdet,8,1.0,inf,best_val_loss
575,,,kin8nm,radialflowdet,20,1.0,,best_val_loss
576,124.0,10.1065848002,kin8nm,planarflow,1,0.25,0.270661771297,best_val_loss
577,44.0,8.13794801293,kin8nm,planarflow,2,0.25,0.179977342486,best_val_loss
578,28.0,5.75216630145,kin8nm,planarflow,3,0.25,1.70823383331,best_val_loss
579,35.0,4.07270850205,kin8nm,planarflow,4,0.25,0.305033802986,best_val_loss
580,67.0,9.52468991163,kin8nm,planarflow,8,0.25,0.288778364658,best_val_loss
581,0.0,inf,kin8nm,planarflow,20,0.25,inf,best_val_loss
582,10.0,23.5804903356,kin8nm,planarflow,1,0.5,0.307976454496,best_val_loss
583,71.0,129.390126745,kin8nm,planarflow,2,0.5,0.186011388898,best_val_loss
584,71.0,172.26531119,kin8nm,planarflow,3,0.5,0.161435335875,best_val_loss
585,14.0,65.4817445336,kin8nm,planarflow,4,0.5,0.286528885365,best_val_loss
586,46.0,13.7541108666,kin8nm,planarflow,8,0.5,0.18159866333,best_val_loss
587,0.0,inf,kin8nm,planarflow,20,0.5,inf,best_val_loss
588,23.0,5.24637510718,kin8nm,planarflow,1,1.0,1.1670498848,best_val_loss
589,18.0,58171.8396776,kin8nm,planarflow,2,1.0,3.34975886345,best_val_loss
590,9.0,16.1519952541,kin8nm,planarflow,3,1.0,0.672383368015,best_val_loss
591,2.0,959202.90404,kin8nm,planarflow,4,1.0,3.5443854332,best_val_loss
592,12.0,46.2918626739,kin8nm,planarflow,8,1.0,0.425413966179,best_val_loss
593,,,kin8nm,planarflow,20,1.0,,best_val_loss
594,374.0,0.436565157262,kin8nm,baselinedet,1,0.25,0.102673694491,best_val_loss
595,86.0,0.484888662943,kin8nm,baselinedet,2,0.25,0.106877267361,best_val_loss
596,54.0,0.465053502525,kin8nm,baselinedet,3,0.25,0.106857851148,best_val_loss
597,54.0,0.471884043624,kin8nm,baselinedet,4,0.25,0.105904594064,best_val_loss
598,54.0,0.50280110429,kin8nm,baselinedet,8,0.25,0.109789326787,best_val_loss
599,82.0,0.453184211545,kin8nm,baselinedet,20,0.25,0.10228857398,best_val_loss
600,88.0,0.307558199254,kin8nm,baselinedet,1,0.5,0.0928490906954,best_val_loss
601,86.0,0.350719023914,kin8nm,baselinedet,2,0.5,0.0935780704021,best_val_loss
602,16.0,0.487557276284,kin8nm,baselinedet,3,0.5,0.109074220061,best_val_loss
603,48.0,0.376280770651,kin8nm,baselinedet,4,0.5,0.0989905968308,best_val_loss
604,51.0,0.370003342047,kin8nm,baselinedet,8,0.5,0.0975334644318,best_val_loss
605,13.0,0.80698398497,kin8nm,baselinedet,20,0.5,0.14826926589,best_val_loss
606,2.0,0.972282074719,kin8nm,baselinedet,1,1.0,0.17838473618,best_val_loss
607,41.0,1.17597358518,kin8nm,baselinedet,2,1.0,0.216470956802,best_val_loss
608,5.0,0.98779654154,kin8nm,baselinedet,3,1.0,0.178686365485,best_val_loss
609,2.0,1.15283902796,kin8nm,baselinedet,4,1.0,0.203664600849,best_val_loss
610,14.0,0.817999342011,kin8nm,baselinedet,8,1.0,0.153838023543,best_val_loss
611,,,kin8nm,baselinedet,20,1.0,,best_val_loss
612,1.0,995.2277804,kin8nm,radialflow,1,0.25,0.841551244259,best_val_loss
613,1.0,194.829030987,kin8nm,radialflow,2,0.25,1.53013443947,best_val_loss
614,0.0,inf,kin8nm,radialflow,3,0.25,inf,best_val_loss
615,8.0,143563.776975,kin8nm,radialflow,4,0.25,0.870201826096,best_val_loss
616,58.0,1.60949422443,kin8nm,radialflow,8,0.25,0.217764362693,best_val_loss
617,0.0,inf,kin8nm,radialflow,20,0.25,inf,best_val_loss
618,0.0,inf,kin8nm,radialflow,1,0.5,inf,best_val_loss
619,1.0,740.412967376,kin8nm,radialflow,2,0.5,1.06648695469,best_val_loss
620,0.0,inf,kin8nm,radialflow,3,0.5,inf,best_val_loss
621,0.0,inf,kin8nm,radialflow,4,0.5,inf,best_val_loss
622,3.0,2.14996255059,kin8nm,radialflow,8,0.5,0.264019727707,best_val_loss
623,0.0,inf,kin8nm,radialflow,20,0.5,inf,best_val_loss
624,0.0,inf,kin8nm,radialflow,1,1.0,inf,best_val_loss
625,0.0,inf,kin8nm,radialflow,2,1.0,inf,best_val_loss
626,0.0,inf,kin8nm,radialflow,3,1.0,inf,best_val_loss
627,0.0,inf,kin8nm,radialflow,4,1.0,inf,best_val_loss
628,0.0,inf,kin8nm,radialflow,8,1.0,inf,best_val_loss
629,,,kin8nm,radialflow,20,1.0,,best_val_loss
630,498.0,3.47557010651,winered,mixture,1,0.25,1.0266443491,best_val_loss
631,344.0,1550.83540802,winered,mixture,2,0.25,1.33405184746,best_val_loss
632,433.0,875.396316719,winered,mixture,3,0.25,1.12405741215,best_val_loss
633,476.0,224.451057053,winered,mixture,4,0.25,1.14323830605,best_val_loss
634,22.0,7917093.4125,winered,mixture,8,0.25,15.3194255829,best_val_loss
635,0.0,inf,winered,mixture,20,0.25,inf,best_val_loss
636,489.0,22375.4249146,winered,mixture,1,0.5,3.55255675316,best_val_loss
637,218.0,587389.867358,winered,mixture,2,0.5,8.77489852905,best_val_loss
638,86.0,179.008084106,winered,mixture,3,0.5,14.9547195435,best_val_loss
639,71.0,3526.2703125,winered,mixture,4,0.5,16.7100353241,best_val_loss
640,14.0,17780.1199219,winered,mixture,8,0.5,13.1940145493,best_val_loss
641,4.0,835004.416699,winered,mixture,20,0.5,11.7828397751,best_val_loss
642,611.0,4707.74255524,winered,mixture,1,1.0,2.08295845985,best_val_loss
643,196.0,79273.5811554,winered,mixture,2,1.0,7.74641418457,best_val_loss
644,360.0,2743286.30322,winered,mixture,3,1.0,6.14102697372,best_val_loss
645,234.0,1714.52120361,winered,mixture,4,1.0,8.38949489594,best_val_loss
646,5.0,965885.270288,winered,mixture,8,1.0,15.8364429474,best_val_loss
647,35.0,7022194.04238,winered,mixture,20,1.0,12.6878461838,best_val_loss
648,1096.0,5.1730846405,winered,baseline,1,0.25,0.811894536018,best_val_loss
649,666.0,3.1751001358,winered,baseline,2,0.25,0.957608938217,best_val_loss
650,612.0,2.78915472031,winered,baseline,3,0.25,0.893480360508,best_val_loss
651,578.0,3.20974655151,winered,baseline,4,0.25,1.03810739517,best_val_loss
652,495.0,1928795.41164,winered,baseline,8,0.25,5.96747112274,best_val_loss
653,291.0,592060.189752,winered,baseline,20,0.25,9.14313316345,best_val_loss
654,1089.0,454.034936428,winered,baseline,1,0.5,0.82420450449,best_val_loss
655,847.0,19483.3212194,winered,baseline,2,0.5,1.10258615017,best_val_loss
656,153.0,311.454431152,winered,baseline,3,0.5,10.2336215973,best_val_loss
657,0.0,inf,winered,baseline,4,0.5,inf,best_val_loss
658,965.0,108.687608147,winered,baseline,8,0.5,0.958531498909,best_val_loss
659,827.0,21628.3252653,winered,baseline,20,0.5,1.04448699951,best_val_loss
660,616.0,2614.50614967,winered,baseline,1,1.0,0.935517787933,best_val_loss
661,961.0,6.13106842041,winered,baseline,2,1.0,0.858957409859,best_val_loss
662,743.0,31045.1713938,winered,baseline,3,1.0,0.87816542387,best_val_loss
663,675.0,11.1128901482,winered,baseline,4,1.0,0.829514324665,best_val_loss
664,859.0,1184.49992599,winered,baseline,8,1.0,0.837084054947,best_val_loss
665,676.0,116619.570401,winered,baseline,20,1.0,1.11424171925,best_val_loss
666,105.0,142.866177368,winered,planarflowdet,1,0.25,16.5535697937,best_val_loss
667,813.0,2034.65567017,winered,planarflowdet,2,0.25,4.3983206749,best_val_loss
668,574.0,2408.66175537,winered,planarflowdet,3,0.25,7.95728349686,best_val_loss
669,429.0,41936.0987305,winered,planarflowdet,4,0.25,27.4880924225,best_val_loss
