,best_val_error,best_val_loss,datasetname,modelname,n_normflows,opt_decay,opt_identifier,opt_momentum,opt_step_rate
270,0.686082243919,1.52457880091,winered,planarflowdet,1,0.904882497394,rmsprop,0.00664346881683,0.01
271,0.693578660488,1.55295096503,winered,planarflowdet,2,0.974542020391,adam,0.89080604545,0.001
272,0.890291750431,2.65298038059,winered,planarflowdet,3,0.863813152227,adam,0.00259801689953,0.01
273,0.728973150253,1.65763982137,winered,planarflowdet,4,0.937634133118,adam,0.00227692082866,0.001
274,1.75662696362,2.34388941306,winered,planarflowdet,8,0.983554581891,rmsprop,0.911135788228,0.001
275,0.841890513897,2.7942416509,winered,planarflowdet,20,0.977156756777,adam,0.00952030623784,0.0001
276,0.643069624901,1.31048467424,winered,radialflowdet,1,0.904882497394,rmsprop,0.00664346881683,0.01
277,0.657051980495,1.28173160553,winered,radialflowdet,2,0.974542020391,adam,0.89080604545,0.001
278,0.717530727386,1.96745646441,winered,radialflowdet,3,0.863813152227,adam,0.00259801689953,0.01
279,0.66758453846,1.46919624894,winered,radialflowdet,4,0.937634133118,adam,0.00227692082866,0.001
280,0.643005013466,1.3699076264,winered,radialflowdet,8,0.983554581891,rmsprop,0.911135788228,0.001
281,inf,1212678.39844,winered,radialflowdet,20,0.906731016827,rmsprop,0.00427929939969,0.001
282,0.677234172821,2.21378110956,winered,mixture,1,0.904882497394,rmsprop,0.00664346881683,0.01
283,0.830620884895,2.11454377351,winered,mixture,2,0.988043649847,adam,0.0032993825343,0.001
284,0.949352860451,3.0868750325,winered,mixture,3,0.863813152227,adam,0.00259801689953,0.01
285,0.676435053349,2.43099883751,winered,mixture,4,0.937634133118,adam,0.00227692082866,0.001
286,0.772833526134,2.37700536516,winered,mixture,8,0.983554581891,rmsprop,0.911135788228,0.001
287,0.89712458849,56.1419438256,winered,mixture,20,0.977156756777,adam,0.00952030623784,0.0001
288,0.808843672276,2.1978930707,winered,radialflow,1,0.977156756777,adam,0.00952030623784,0.0001
289,0.673054635525,1.88070817176,winered,radialflow,2,0.883359400528,rmsprop,0.00767949743752,0.01
290,0.810581028461,2.89451195323,winered,radialflow,3,0.906731016827,rmsprop,0.00427929939969,0.001
291,0.845243632793,1.799152195,winered,radialflow,4,0.906731016827,rmsprop,0.00427929939969,0.001
292,0.869294881821,1.82220619072,winered,radialflow,8,0.906731016827,rmsprop,0.00427929939969,0.001
293,inf,inf,winered,radialflow,20,0.906731016827,rmsprop,0.00427929939969,0.001
294,0.676379621029,2.34972939668,winered,baseline,1,0.904882497394,rmsprop,0.00664346881683,0.01
295,0.837361216545,1.98546540296,winered,baseline,2,0.988043649847,adam,0.0032993825343,0.001
296,0.935566425323,2.23862213559,winered,baseline,3,0.902803170457,adam,0.83318129892,0.01
297,1.1827454567,2.54051943179,winered,baseline,4,0.902803170457,adam,0.83318129892,0.01
298,0.682855129242,2.31133305585,winered,baseline,8,0.983554581891,rmsprop,0.911135788228,0.001
299,0.720835089684,2.07055718104,winered,baseline,20,0.977156756777,adam,0.00952030623784,0.0001
300,0.780231654644,2.43460443285,winered,planarflow,1,0.904882497394,rmsprop,0.00664346881683,0.01
301,0.861426234245,2.32130700571,winered,planarflow,2,0.988043649847,adam,0.0032993825343,0.001
302,1.03000879288,2.42935590391,winered,planarflow,3,0.863813152227,adam,0.00259801689953,0.01
303,0.728237688541,3.03040903586,winered,planarflow,4,0.937634133118,adam,0.00227692082866,0.001
304,0.775448262691,3.00334471243,winered,planarflow,8,0.983554581891,rmsprop,0.911135788228,0.001
305,inf,,winered,planarflow,20,0.906731016827,rmsprop,0.00427929939969,0.001
306,0.671733260155,1.17050192091,winered,baselinedet,1,0.904882497394,rmsprop,0.00664346881683,0.01
307,0.658278644085,1.16719108158,winered,baselinedet,2,0.820702407323,adam,0.800321862512,0.01
308,0.621505856514,1.16094281938,winered,baselinedet,3,0.863813152227,adam,0.00259801689953,0.01
309,0.662772357464,1.17813120948,winered,baselinedet,4,0.829611893513,rmsprop,0.0040930990225,0.01
310,0.674291133881,1.19062508477,winered,baselinedet,8,0.983554581891,rmsprop,0.911135788228,0.001
311,0.630142211914,1.19136344062,winered,baselinedet,20,0.822465794563,adam,0.81184023975,0.001
312,0.923553049564,2.37294779883,winered,baselineplus,1,0.902803170457,adam,0.83318129892,0.01
313,0.795456469059,4.0259748035,winered,baselineplus,2,0.883359400528,rmsprop,0.00767949743752,0.01
314,0.970633149147,9.86284612726,winered,baselineplus,3,0.863813152227,adam,0.00259801689953,0.01
315,0.865730106831,2.2603458122,winered,baselineplus,4,0.906731016827,rmsprop,0.00427929939969,0.001
316,3.25455236435,8.22146910208,winered,baselineplus,8,0.983554581891,rmsprop,0.911135788228,0.001
317,0.820354104042,7.4621644338,winered,baselineplus,20,0.977156756777,adam,0.00952030623784,0.0001
318,0.647739231586,1.1804538303,winered,baselinedetplus,1,0.904882497394,rmsprop,0.00664346881683,0.01
319,0.636482656002,1.1783917745,winered,baselinedetplus,2,0.820702407323,adam,0.800321862512,0.01
320,0.664907932281,1.18697484334,winered,baselinedetplus,3,0.863813152227,adam,0.00259801689953,0.01
321,0.700054824352,1.206943406,winered,baselinedetplus,4,0.829611893513,rmsprop,0.0040930990225,0.01
322,0.828390002251,1.42913118998,winered,baselinedetplus,8,0.983554581891,rmsprop,0.911135788228,0.001
323,1.47725892067,1.93916278415,winered,baselinedetplus,20,0.822465794563,adam,0.81184023975,0.001
324,6.00502586365,1.50174415679,yacht,planarflowdet,1,0.904882497394,rmsprop,0.00664346881683,0.01
325,6.10186862946,1.38129806519,yacht,planarflowdet,2,0.883359400528,rmsprop,0.00767949743752,0.01
326,4.12506484985,1.08771195298,yacht,planarflowdet,3,0.918582946022,rmsprop,0.00497246690821,0.01
327,9.50795936584,0.77797966344,yacht,planarflowdet,4,0.912909685765,rmsprop,0.973447443509,0.0001
328,24.8374423981,1.4499265807,yacht,planarflowdet,8,0.890499733009,adadelta,0.940488548236,0.1
329,3.22716999054,0.875479698181,yacht,planarflowdet,20,0.892577483924,adam,0.00713582002473,0.001
330,0.626028299332,-1.34830910819,yacht,radialflowdet,1,0.913693958598,adam,0.830267154644,0.001
331,0.884682416916,-1.02597327459,yacht,radialflowdet,2,0.883359400528,rmsprop,0.00767949743752,0.01
332,0.770318388939,-1.05880932581,yacht,radialflowdet,3,0.843650242283,adam,9.46773299684e-05,0.01
333,0.909151852131,-0.873723302569,yacht,radialflowdet,4,0.890499733009,adadelta,0.940488548236,0.1
334,0.531363606453,-1.44876080922,yacht,radialflowdet,8,0.798612856639,adam,0.00161934012762,0.001
335,inf,485212.193638,yacht,radialflowdet,20,0.906731016827,rmsprop,0.00427929939969,0.001
336,15.710313797,2.24801892326,yacht,mixture,1,0.904882497394,rmsprop,0.00664346881683,0.01
337,11.7837619781,1.98651130994,yacht,mixture,2,0.983554581891,rmsprop,0.911135788228,0.001
338,13.6304092407,1.52677728165,yacht,mixture,3,0.801062959819,adam,0.00621770522485,0.001
339,23.8676395416,3.67227747327,yacht,mixture,4,0.890499733009,adadelta,0.940488548236,0.1
340,24.1987686157,4.00988101959,yacht,mixture,8,0.890499733009,adadelta,0.940488548236,0.1
341,176.083236694,5.95484606425,yacht,mixture,20,0.879320182305,adadelta,0.969514489555,0.1
342,23.1990966797,13.1307160954,yacht,radialflow,1,0.904882497394,rmsprop,0.00664346881683,0.01
343,25.4829902649,7.90024301034,yacht,radialflow,2,0.974542020391,adam,0.89080604545,0.001
344,21.3492488861,8.17480241567,yacht,radialflow,3,0.918582946022,rmsprop,0.00497246690821,0.01
345,19.4407081604,13.1693741231,yacht,radialflow,4,0.904882497394,rmsprop,0.00664346881683,0.01
346,12.9210205078,2.47940038858,yacht,radialflow,8,0.904882497394,rmsprop,0.00664346881683,0.01
347,inf,inf,yacht,radialflow,20,0.906731016827,rmsprop,0.00427929939969,0.001
348,10.5729465485,2.07686079116,yacht,baseline,1,0.904882497394,rmsprop,0.00664346881683,0.01
349,13.8044490814,1.63578882672,yacht,baseline,2,0.9571221857,adam,0.000989787180952,0.001
350,11.6773796082,1.40883591062,yacht,baseline,3,0.801062959819,adam,0.00621770522485,0.001
351,17.1705322266,1.87011062077,yacht,baseline,4,0.963117866824,adam,0.868062801426,0.001
352,14.049282074,1.69697016761,yacht,baseline,8,0.904882497394,rmsprop,0.00664346881683,0.01
353,13.3729219437,1.88344006311,yacht,baseline,20,0.904882497394,rmsprop,0.00664346881683,0.01
354,19.8070449829,2.6325110935,yacht,planarflow,1,0.890499733009,adadelta,0.940488548236,0.1
355,13.3149080276,2.63254020328,yacht,planarflow,2,0.988043649847,adam,0.0032993825343,0.001
356,16.7815532684,4.06576719738,yacht,planarflow,3,0.801062959819,adam,0.00621770522485,0.001
357,17.7531089783,2.45972475324,yacht,planarflow,4,0.963117866824,adam,0.868062801426,0.001
358,28.4649448395,3.64585876465,yacht,planarflow,8,0.890499733009,adadelta,0.940488548236,0.1
359,inf,4280057380.57,yacht,planarflow,20,0.906731016827,rmsprop,0.00427929939969,0.001
360,1.14619338512,-1.1713854926,yacht,baselinedet,1,0.843650242283,adam,9.46773299684e-05,0.01
361,0.889364778996,-1.46816757747,yacht,baselinedet,2,0.858941739876,adam,0.923833365374,0.01
362,1.02800917625,-1.37376689911,yacht,baselinedet,3,0.879320182305,adadelta,0.969514489555,0.1
363,0.82881039381,-1.53511265346,yacht,baselinedet,4,0.954057028389,adadelta,0.976187810219,0.1
364,0.786086082458,-1.53299263545,yacht,baselinedet,8,0.843650242283,adam,9.46773299684e-05,0.01
365,1.5266699791,-0.907295703888,yacht,baselinedet,20,0.906731016827,rmsprop,0.00427929939969,0.001
366,15.3267269135,3.1258009956,yacht,baselineplus,1,0.988043649847,adam,0.0032993825343,0.001
367,18.318655014,2.66583844594,yacht,baselineplus,2,0.873333589641,adam,0.91504095396,0.01
368,19.9736366272,2.67928514026,yacht,baselineplus,3,0.801062959819,adam,0.00621770522485,0.001
369,13.1608819962,5.14154638563,yacht,baselineplus,4,0.9571221857,adam,0.000989787180952,0.001
370,28.6328601837,4.75719451904,yacht,baselineplus,8,0.988043649847,adam,0.0032993825343,0.001
371,20.1107463837,4.95103091285,yacht,baselineplus,20,0.977156756777,adam,0.00952030623784,0.0001
372,1.15454220772,-1.05857052122,yacht,baselinedetplus,1,0.843650242283,adam,9.46773299684e-05,0.01
373,0.612335145473,-1.68034240178,yacht,baselinedetplus,2,0.858941739876,adam,0.923833365374,0.01
374,2.03439998627,-0.442703655788,yacht,baselinedetplus,3,0.879320182305,adadelta,0.969514489555,0.1
375,2.23205471039,-0.398521184921,yacht,baselinedetplus,4,0.963117866824,adam,0.868062801426,0.001
376,3.41472458839,-0.0190850219556,yacht,baselinedetplus,8,0.934724414831,adadelta,0.996509595239,0.001
377,5.85907077789,0.458638974598,yacht,baselinedetplus,20,0.977156756777,adam,0.00952030623784,0.0001
378,inf,0.00338340816495,toy1d,mixture,1,0.918582946022,rmsprop,0.00497246690821,0.01
379,inf,-0.000384142790703,toy1d,mixture,2,0.934724414831,adadelta,0.996509595239,0.001
380,inf,-0.0099274962175,toy1d,mixture,3,0.918582946022,rmsprop,0.00497246690821,0.01
381,inf,-0.00229071154733,toy1d,mixture,4,0.948955250765,rmsprop,0.970974994269,0.0001
382,inf,-0.00278234041191,toy1d,mixture,8,0.96959740172,adam,0.865557324819,0.01
383,inf,-0.0106860717034,toy1d,mixture,20,0.918582946022,rmsprop,0.00497246690821,0.01
384,inf,0.00687334389992,toy1d,baseline,1,0.96959740172,adam,0.865557324819,0.01
385,inf,0.0120191235065,toy1d,baseline,2,0.96959740172,adam,0.865557324819,0.01
386,inf,0.00627051090427,toy1d,baseline,3,0.855134467683,adam,0.814380764219,0.001
387,inf,0.00500992519383,toy1d,baseline,4,0.934724414831,adadelta,0.996509595239,0.001
388,inf,-0.0034294046882,toy1d,baseline,8,0.96959740172,adam,0.865557324819,0.01
389,inf,0.0134708129898,toy1d,baseline,20,0.96959740172,adam,0.865557324819,0.01
390,inf,-0.00637664133077,toy1d,planarflowdet,1,0.855134467683,adam,0.814380764219,0.001
391,inf,-0.010917701574,toy1d,planarflowdet,2,0.918582946022,rmsprop,0.00497246690821,0.01
392,inf,-0.00915072820589,toy1d,planarflowdet,3,0.918582946022,rmsprop,0.00497246690821,0.01
393,inf,-0.00840699965617,toy1d,planarflowdet,4,0.918582946022,rmsprop,0.00497246690821,0.01
394,inf,-0.00963408308138,toy1d,planarflowdet,8,0.918582946022,rmsprop,0.00497246690821,0.01
395,inf,-0.00901390198671,toy1d,planarflowdet,20,0.948955250765,rmsprop,0.970974994269,0.0001
396,inf,-0.000255111092352,toy1d,radialflowdet,1,0.96959740172,adam,0.865557324819,0.01
397,inf,-0.0140333971231,toy1d,radialflowdet,2,0.918582946022,rmsprop,0.00497246690821,0.01
398,inf,-0.0109410087362,toy1d,radialflowdet,3,0.918582946022,rmsprop,0.00497246690821,0.01
399,inf,-0.00810698931011,toy1d,radialflowdet,4,0.855134467683,adam,0.814380764219,0.001
400,inf,-0.0149389991139,toy1d,radialflowdet,8,0.855134467683,adam,0.814380764219,0.001
401,inf,-0.0117829993821,toy1d,radialflowdet,20,0.96959740172,adam,0.865557324819,0.01
402,inf,0.00779613290593,toy1d,planarflow,1,0.855134467683,adam,0.814380764219,0.001
403,inf,0.000307099837147,toy1d,planarflow,2,0.934724414831,adadelta,0.996509595239,0.001
404,inf,-0.000658375725316,toy1d,planarflow,3,0.934724414831,adadelta,0.996509595239,0.001
405,inf,0.00427613491033,toy1d,planarflow,4,0.948955250765,rmsprop,0.970974994269,0.0001
406,inf,0.00772836358532,toy1d,planarflow,8,0.934724414831,adadelta,0.996509595239,0.001
407,inf,0.00239674255379,toy1d,planarflow,20,0.948955250765,rmsprop,0.970974994269,0.0001
408,inf,-0.00133483107199,toy1d,baselinedet,1,0.934724414831,adadelta,0.996509595239,0.001
409,inf,-0.00133485088591,toy1d,baselinedet,2,0.934724414831,adadelta,0.996509595239,0.001
410,inf,-0.00133479053191,toy1d,baselinedet,3,0.918582946022,rmsprop,0.00497246690821,0.01
411,inf,-0.00133407681538,toy1d,baselinedet,4,0.918582946022,rmsprop,0.00497246690821,0.01
412,inf,-0.00133473254671,toy1d,baselinedet,8,0.934724414831,adadelta,0.996509595239,0.001
413,inf,-0.00133407681538,toy1d,baselinedet,20,0.918582946022,rmsprop,0.00497246690821,0.01
414,inf,0.0047286506332,toy1d,radialflow,1,0.918582946022,rmsprop,0.00497246690821,0.01
415,inf,0.00280276603129,toy1d,radialflow,2,0.948955250765,rmsprop,0.970974994269,0.0001
416,inf,0.00467742307144,toy1d,radialflow,3,0.948955250765,rmsprop,0.970974994269,0.0001
417,inf,0.00106416210457,toy1d,radialflow,4,0.96959740172,adam,0.865557324819,0.01
418,inf,-0.00394269707817,toy1d,radialflow,8,0.934724414831,adadelta,0.996509595239,0.001
419,inf,0.00552264500178,toy1d,radialflow,20,0.96959740172,adam,0.865557324819,0.01
420,inf,0.0208476266614,toy2d,mixture,1,0.870313956194,adam,0.00133812676893,0.01
421,inf,0.0246405496388,toy2d,mixture,2,0.870313956194,adam,0.00133812676893,0.01
422,inf,0.015002914179,toy2d,mixture,3,0.912909685765,rmsprop,0.973447443509,0.0001
423,inf,0.0168857787077,toy2d,mixture,4,0.817721723127,adam,0.0041058849276,0.01
424,inf,0.0210146007903,toy2d,mixture,8,0.988043649847,adam,0.0032993825343,0.001
425,inf,0.0183182820824,toy2d,mixture,20,0.892577483924,adam,0.00713582002473,0.001
426,inf,0.0629393276889,toy2d,baseline,1,0.953926194753,adam,0.00435394736543,0.01
427,inf,0.0540683794803,toy2d,baseline,2,0.988043649847,adam,0.0032993825343,0.001
428,inf,0.0583404095137,toy2d,baseline,3,0.801062959819,adam,0.00621770522485,0.001
429,inf,0.0482828845981,toy2d,baseline,4,0.977156756777,adam,0.00952030623784,0.0001
430,inf,0.0438971574236,toy2d,baseline,8,0.953926194753,adam,0.00435394736543,0.01
431,inf,0.0558425926319,toy2d,baseline,20,0.809016152962,adam,4.61471782475e-05,0.01
432,inf,0.0479566385932,toy2d,planarflowdet,1,0.977156756777,adam,0.00952030623784,0.0001
433,inf,0.0537625079386,toy2d,planarflowdet,2,0.953926194753,adam,0.00435394736543,0.01
434,inf,0.0413810397683,toy2d,planarflowdet,3,0.817721723127,adam,0.0041058849276,0.01
435,inf,0.0268707120856,toy2d,planarflowdet,4,0.892577483924,adam,0.00713582002473,0.001
436,inf,0.0220057677805,toy2d,planarflowdet,8,0.892577483924,adam,0.00713582002473,0.001
437,inf,0.0218435950336,toy2d,planarflowdet,20,0.96959740172,adam,0.865557324819,0.01
438,inf,0.0111404729556,toy2d,radialflowdet,1,0.977093949134,adam,0.000353999336952,0.1
439,inf,0.0114987468001,toy2d,radialflowdet,2,0.892577483924,adam,0.00713582002473,0.001
440,inf,0.00330069645367,toy2d,radialflowdet,3,0.892577483924,adam,0.00713582002473,0.001
441,inf,0.00274029240889,toy2d,radialflowdet,4,0.977093949134,adam,0.000353999336952,0.1
442,inf,0.000502163906169,toy2d,radialflowdet,8,0.977093949134,adam,0.000353999336952,0.1
443,inf,0.00321726289334,toy2d,radialflowdet,20,0.977156756777,adam,0.00952030623784,0.0001
444,inf,0.0481312950961,toy2d,planarflow,1,0.977093949134,adam,0.000353999336952,0.1
445,inf,0.0283249666766,toy2d,planarflow,2,0.954872181076,adam,0.000524172108033,0.01
446,inf,0.0522550497152,toy2d,planarflow,3,0.977093949134,adam,0.000353999336952,0.1
447,inf,0.0320386821765,toy2d,planarflow,4,0.948955250765,rmsprop,0.970974994269,0.0001
448,inf,0.0403421964634,toy2d,planarflow,8,0.977093949134,adam,0.000353999336952,0.1
449,inf,0.0510952128138,toy2d,planarflow,20,0.96959740172,adam,0.865557324819,0.01
450,inf,0.0172513711933,toy2d,baselinedet,1,0.817721723127,adam,0.0041058849276,0.01
451,inf,0.0172527058383,toy2d,baselinedet,2,0.977093949134,adam,0.000353999336952,0.1
452,inf,0.017251373004,toy2d,baselinedet,3,0.977093949134,adam,0.000353999336952,0.1
453,inf,0.0172515421048,toy2d,baselinedet,4,0.870313956194,adam,0.00133812676893,0.01
454,inf,0.0172513768322,toy2d,baselinedet,8,0.977093949134,adam,0.000353999336952,0.1
455,inf,0.0172514313638,toy2d,baselinedet,20,0.809016152962,adam,4.61471782475e-05,0.01
456,inf,0.0497235687465,toy2d,radialflow,1,0.953926194753,adam,0.00435394736543,0.01
457,inf,0.0308036611981,toy2d,radialflow,2,0.809016152962,adam,4.61471782475e-05,0.01
458,inf,0.0109806746487,toy2d,radialflow,3,0.977093949134,adam,0.000353999336952,0.1
459,inf,0.0294807572979,toy2d,radialflow,4,0.870313956194,adam,0.00133812676893,0.01
460,inf,0.0308989442429,toy2d,radialflow,8,0.817721723127,adam,0.0041058849276,0.01
461,inf,0.0474688546155,toy2d,radialflow,20,0.801062959819,adam,0.00621770522485,0.001
